#{"t_start": 1600583616.4624739, "env_id": null}
r,l,t
-236.08845,200,166.82589
-126.27986,200,167.185122
-129.757933,200,167.540923
-234.312736,200,167.861509
-239.339199,200,168.174607
-123.474481,200,168.525888
-124.286349,200,168.817102
-234.422406,200,169.12602
-121.71934,200,169.438438
-128.437405,200,169.737029
-120.309294,200,170.054261
-236.119505,200,170.356236
-255.420633,200,170.652735
-129.439029,200,170.94997
-232.012656,200,171.256475
-256.540317,200,171.537199
-126.433341,200,171.843295
-239.620204,200,172.147621
-122.034762,200,172.426043
-2.006118,200,172.73611
-119.060719,200,173.044136
-121.280056,200,173.355123
-226.338673,200,173.658588
-123.861112,200,173.932941
-117.97854,200,174.237769
-222.184017,200,174.540861
-124.33468,200,174.821207
-274.170724,200,175.098109
-321.960113,200,175.377045
-250.73608,200,175.654479
-228.672716,200,175.93306
-248.673731,200,176.208896
