#{"t_start": 1600707979.3058848, "env_id": null}
r,l,t
-3.1769,200,44.446135
-127.045092,200,44.600488
-235.239472,200,45.976162
-126.479092,200,46.113982
-123.080619,200,46.250926
-240.904507,200,46.389645
-3.896081,200,46.854115
-127.450363,200,48.219542
-313.759757,200,48.357535
-3.383235,200,48.496797
-4.263371,200,48.634484
-4.026064,200,48.772614
-128.004337,200,50.482612
-122.139736,200,50.62153
-254.878283,200,50.759378
-122.128562,200,50.896807
-119.178736,200,51.037621
-291.503779,200,52.401179
-242.362143,200,52.876556
-277.467594,200,53.016983
-3.080704,200,53.154234
-128.87075,200,53.293514
-2.892092,200,54.659472
-243.118246,200,54.797819
-237.508198,200,54.936423
-126.736975,200,55.404561
-118.270319,200,55.542528
-122.163841,200,55.681746
-125.304461,200,57.065294
-120.522792,200,57.203094
-248.866504,200,57.340565
-243.711213,200,57.807941
-128.374501,200,57.946299
-120.964885,200,59.325887
-304.811019,200,59.463568
-241.229833,200,59.601288
-116.305682,200,59.739734
-241.227847,200,60.208963
-5.056562,200,61.583475
-126.174834,200,61.721834
-3.597079,200,61.860663
-128.642316,200,61.99986
-115.841724,200,62.141334
-383.315238,200,63.8463
-352.014817,200,63.986167
-237.77308,200,64.122411
-126.599927,200,64.260272
-3.117133,200,64.398738
-233.451608,200,65.775635
-3.218138,200,65.912437
-236.040757,200,66.383348
-297.458713,200,66.520928
-126.74616,200,66.659435
-2.680024,200,68.037919
-122.420349,200,68.176799
-352.990959,200,68.314216
-127.818183,200,68.7806
-5.018001,200,68.918451
-4.578273,200,70.297274
-230.623273,200,70.437346
-126.667878,200,70.57586
-4.363298,200,70.713663
-3.275008,200,71.189249
-244.931211,200,72.579107
-253.859084,200,72.716734
-257.448023,200,72.855108
-308.797444,200,72.995249
-374.042755,200,73.132306
-126.35108,200,74.840074
-289.974103,200,74.978256
-240.361656,200,75.115118
-115.83023,200,75.253502
-249.026066,200,75.39156
-121.627987,200,75.529359
-124.655666,200,76.910913
-122.821217,200,77.380965
-3.128021,200,77.519397
-116.2982,200,77.658222
-123.104314,200,77.7966
-130.105629,200,79.181869
-127.119531,200,79.320389
-126.285818,200,79.783061
-128.692841,200,79.920823
-239.358082,200,80.061553
-122.101014,200,81.438885
-122.738904,200,81.578057
-5.736522,200,81.715954
-127.534695,200,82.186831
-240.175335,200,82.325572
-246.166219,200,83.70489
-239.294626,200,83.843271
-240.411701,200,83.981743
-118.722898,200,84.121352
-236.472276,200,84.588363
-5.256673,200,85.967844
-119.776012,200,86.106845
-239.335317,200,86.245754
-123.479154,200,86.384557
-237.865671,200,86.522499
-283.197456,200,87.911295
-243.882448,200,88.382887
-248.766046,200,88.5218
-258.004291,200,88.659931
-115.485114,200,88.797631
-126.68051,200,90.188648
-126.017517,200,90.325891
-238.78547,200,90.796709
-135.585635,200,90.935132
-3.431562,200,91.075781
-123.00286,200,92.45527
-4.364733,200,92.593133
-4.802468,200,92.728724
-232.303933,200,93.198557
-127.995409,200,93.336847
-127.488148,200,93.476068
-124.79156,200,94.858433
-128.756625,200,94.999022
-115.473067,200,95.137081
-261.538136,200,95.604525
-3.776083,200,95.74335
-130.380788,200,97.135406
-255.008769,200,97.273782
-132.531308,200,97.411834
-4.624648,200,97.5515
-3.441606,200,97.689331
-240.74254,200,99.41086
-120.868373,200,99.548815
-231.289152,200,99.686653
-241.462727,200,99.824719
-122.644759,200,99.96315
-125.916746,200,101.345543
-127.858043,200,101.808226
-122.017064,200,101.947064
-125.405375,200,102.086817
-120.82695,200,102.2245
-123.572136,200,103.605157
-120.451815,200,103.742199
-5.753642,200,104.211237
-125.426748,200,104.365253
-240.572965,200,104.503509
-230.573302,200,105.887555
-2.411448,200,106.028503
-243.937786,200,106.166849
-125.956013,200,106.636732
-125.137761,200,106.776017
