#{"t_start": 1600707979.303659, "env_id": null}
r,l,t
-3.549415,200,70.57741
-3.54026,200,70.715618
-125.327358,200,71.191213
-116.872041,200,72.581074
-118.075686,200,72.718699
-125.621147,200,72.857069
-366.065708,200,72.997137
-123.804779,200,73.134274
-122.951903,200,74.842039
-244.013373,200,74.979899
-124.823017,200,75.117087
-124.545149,200,75.255461
-126.193992,200,75.393519
-124.542872,200,75.531312
-133.563669,200,76.912876
-239.877169,200,77.382922
-125.504347,200,77.521361
-118.482612,200,77.660179
-254.544386,200,77.798557
-127.141575,200,79.183837
-3.865751,200,79.322345
-123.932817,200,79.785017
-121.016688,200,79.922776
-125.734321,200,80.06351
-126.831428,200,81.440848
-242.97071,200,81.580021
-255.231196,200,81.717919
-247.90359,200,82.188788
-242.219612,200,82.327535
-116.358527,200,83.706849
-248.395805,200,83.845199
-123.924928,200,83.983708
-262.528448,200,84.123318
-126.240158,200,84.590326
-118.887328,200,85.969729
-125.684468,200,86.108812
-237.455984,200,86.247706
-117.349822,200,86.386526
-125.4949,200,86.524464
-242.472879,200,87.913264
-238.935541,200,88.384848
-128.947891,200,88.523764
-127.099719,200,88.661886
-123.558238,200,88.799589
-3.293892,200,90.190496
-3.093413,200,90.32784
-3.382007,200,90.798658
-123.093646,200,90.937093
-121.700809,200,91.077735
-125.434731,200,92.457234
-242.686545,200,92.595099
-2.775765,200,92.730686
-251.362102,200,93.200523
-120.385607,200,93.338812
-125.185982,200,93.47803
-126.01965,200,94.860391
-246.864685,200,95.000976
-353.387897,200,95.139043
-126.896027,200,95.606482
-123.745489,200,95.745315
-120.392139,200,97.137358
-129.114683,200,97.275743
-128.767065,200,97.413796
-136.933429,200,97.553461
-126.49624,200,97.691288
-122.221306,200,99.412816
-249.036658,200,99.550778
-121.882646,200,99.688617
-2.686555,200,99.826675
-126.823313,200,99.965101
-247.929976,200,101.347501
-2.689368,200,101.810186
-122.446526,200,101.949015
-122.1712,200,102.088624
-240.236151,200,102.226453
-120.409893,200,103.607114
-123.721485,200,103.744164
-124.844744,200,104.213196
-123.71297,200,104.367214
-343.673087,200,104.505467
-122.254963,200,105.889519
-2.761789,200,106.030464
-126.01182,200,106.168808
-130.782541,200,106.638683
-3.23741,200,106.777977
