#{"t_start": 1601387504.707059, "env_id": null}
r,l,t
-146.0,146,36.386299
-152.0,152,37.183819
-150.0,150,37.48548
-144.0,144,37.782098
-144.0,144,38.082347
-150.0,150,38.907733
-143.0,143,39.219795
-152.0,152,39.529404
-151.0,151,39.879083
-149.0,149,40.734468
-154.0,154,41.057448
-142.0,142,41.349845
-143.0,143,41.671609
-144.0,144,42.443874
-145.0,145,42.739363
-141.0,141,43.041849
-140.0,140,43.355012
-140.0,140,43.6747
-144.0,144,44.445386
-143.0,143,44.749533
-142.0,142,45.05526
-137.0,137,45.358143
-139.0,139,46.15558
-143.0,143,46.449042
-136.0,136,46.723393
-139.0,139,47.015137
-145.0,145,47.345654
-135.0,135,48.121192
-146.0,146,48.435603
-133.0,133,48.704383
-139.0,139,48.995569
-135.0,135,49.71335
-138.0,138,50.006646
-138.0,138,50.29646
-149.0,149,50.646316
-143.0,143,50.930263
-143.0,143,51.703533
-142.0,142,51.997649
-137.0,137,52.282717
-138.0,138,52.556068
-147.0,147,53.332053
-139.0,139,53.609643
-138.0,138,53.89539
-144.0,144,54.212931
-142.0,142,55.026878
-138.0,138,55.31437
-145.0,145,55.654119
-138.0,138,55.92733
-141.0,141,56.219365
-141.0,141,57.00318
-108.0,108,57.247053
-146.0,146,57.542759
-108.0,108,57.764323
-141.0,141,58.085941
-138.0,138,58.805321
-109.0,109,59.053684
-144.0,144,59.36762
-142.0,142,59.670973
-143.0,143,60.379638
-149.0,149,60.69234
-109.0,109,60.918813
-116.0,116,61.153262
-112.0,112,61.381919
-111.0,111,61.608038
-110.0,110,62.243055
-151.0,151,62.545156
-110.0,110,62.7719
-110.0,110,62.999281
-111.0,111,63.227165
-116.0,116,63.885651
-152.0,152,64.203879
-110.0,110,64.419758
-112.0,112,64.648045
-111.0,111,64.876611
-113.0,113,65.517934
-153.0,153,65.835542
-110.0,110,66.063207
-152.0,152,66.370219
-110.0,110,66.597336
-111.0,111,67.230224
-113.0,113,67.47755
-148.0,148,67.82027
-111.0,111,68.07936
-110.0,110,68.310782
-151.0,151,69.100948
-111.0,111,69.333043
-110.0,110,69.5598
-114.0,114,69.792207
-117.0,117,70.030229
-110.0,110,70.257556
-110.0,110,70.856013
-113.0,113,71.087147
-111.0,111,71.317868
-114.0,114,71.549065
-115.0,115,71.78108
-111.0,111,72.397347
-113.0,113,72.631705
-114.0,114,72.862735
-117.0,117,73.113184
-118.0,118,73.373716
-117.0,117,73.994082
-116.0,116,74.230382
-111.0,111,74.484579
-113.0,113,74.727356
-113.0,113,74.964168
-113.0,113,75.204585
-112.0,112,75.883842
-155.0,155,76.210705
-84.0,84,76.383157
-112.0,112,76.622545
-111.0,111,76.859229
-114.0,114,77.552506
-156.0,156,77.909732
-114.0,114,78.160173
-113.0,113,78.411673
-85.0,85,78.601666
-114.0,114,78.840581
-115.0,115,79.490916
-116.0,116,79.736773
-112.0,112,79.97888
-91.0,91,80.195042
-169.0,169,80.572065
-89.0,89,81.230454
-164.0,164,81.617117
-118.0,118,81.895353
-113.0,113,82.16759
-87.0,87,82.362093
-119.0,119,83.075055
-114.0,114,83.331833
-113.0,113,83.588982
-111.0,111,83.846002
-115.0,115,84.106028
-87.0,87,84.299602
-85.0,85,84.960449
-88.0,88,85.163302
-113.0,113,85.454984
-116.0,116,85.813072
-114.0,114,86.077121
-115.0,115,86.337068
-111.0,111,87.006778
-89.0,89,87.201416
-113.0,113,87.467149
-161.0,161,87.843907
-118.0,118,88.104511
-84.0,84,88.291225
-112.0,112,89.030316
-162.0,162,89.410405
-85.0,85,89.624563
-117.0,117,89.895555
-112.0,112,90.164204
-89.0,89,90.857368
-112.0,112,91.119506
-113.0,113,91.395625
-87.0,87,91.597657
-112.0,112,91.851126
-84.0,84,92.04213
-113.0,113,92.784881
-154.0,154,93.145869
-113.0,113,93.40315
-87.0,87,93.592334
-112.0,112,93.842005
-112.0,112,94.085699
-154.0,154,94.923003
-110.0,110,95.171534
-111.0,111,95.422672
-117.0,117,95.681829
-116.0,116,95.938097
-116.0,116,96.644758
-171.0,171,97.018711
-116.0,116,97.289374
-111.0,111,97.53778
-90.0,90,97.730131
-86.0,86,98.392781
-110.0,110,98.626979
-114.0,114,98.891122
-114.0,114,99.146183
-113.0,113,99.399218
-112.0,112,99.648697
-163.0,163,100.39625
-84.0,84,100.578871
-112.0,112,100.826495
-114.0,114,101.080438
-83.0,83,101.261434
-115.0,115,101.932684
-116.0,116,102.186618
-112.0,112,102.436416
-157.0,157,102.788053
-91.0,91,102.985352
-93.0,93,103.193784
-84.0,84,103.815892
-117.0,117,104.08497
-119.0,119,104.348445
-112.0,112,104.597871
-152.0,152,104.942578
-151.0,151,105.667509
-92.0,92,105.878581
-86.0,86,106.071187
-90.0,90,106.280231
-90.0,90,106.493129
-84.0,84,106.678092
-112.0,112,106.920757
-157.0,157,107.752149
-167.0,167,108.12873
-86.0,86,108.318033
-84.0,84,108.518792
-118.0,118,108.782753
-95.0,95,109.475864
-113.0,113,109.728991
-112.0,112,109.983382
-89.0,89,110.187304
-112.0,112,110.43885
-89.0,89,110.630482
-111.0,111,111.300223
-114.0,114,111.556243
-115.0,115,111.812351
-111.0,111,112.068436
-86.0,86,112.274474
-113.0,113,112.530299
-88.0,88,113.116565
-112.0,112,113.366549
-83.0,83,113.553298
-113.0,113,113.819236
-175.0,175,114.203391
-152.0,152,115.069656
-113.0,113,115.325053
-117.0,117,115.584752
-111.0,111,115.834498
-117.0,117,116.108492
-111.0,111,116.812067
-115.0,115,117.067023
-88.0,88,117.255877
-171.0,171,117.639523
-85.0,85,117.823518
-110.0,110,118.068846
-114.0,114,118.782825
-153.0,153,119.127811
-116.0,116,119.385508
-112.0,112,119.633287
-84.0,84,119.804643
-83.0,83,120.359669
-115.0,115,120.622938
-83.0,83,120.806535
-112.0,112,121.054089
-158.0,158,121.409136
-112.0,112,121.657383
-115.0,115,122.3076
-85.0,85,122.49158
-112.0,112,122.73848
-86.0,86,122.936165
-163.0,163,123.29193
-173.0,173,124.155283
-111.0,111,124.403123
-112.0,112,124.650147
-116.0,116,124.904778
-113.0,113,125.154662
-112.0,112,125.866203
-112.0,112,126.120494
-148.0,148,126.452852
-85.0,85,126.637127
-159.0,159,127.005579
-159.0,159,127.804151
-115.0,115,128.062137
-111.0,111,128.321086
-116.0,116,128.593501
-114.0,114,128.854264
-111.0,111,129.108478
-171.0,171,129.909588
-112.0,112,130.164814
-154.0,154,130.520278
-117.0,117,130.783097
-87.0,87,131.441614
-115.0,115,131.702086
-113.0,113,131.969712
-119.0,119,132.233074
-115.0,115,132.508215
-115.0,115,132.752959
-114.0,114,133.407346
-84.0,84,133.594166
-115.0,115,133.855093
-116.0,116,134.124762
-113.0,113,134.382338
-112.0,112,134.634329
-89.0,89,135.23638
-113.0,113,135.4958
-118.0,118,135.77877
-117.0,117,136.058725
-113.0,113,136.319754
-116.0,116,137.009404
-159.0,159,137.375987
-85.0,85,137.582499
-116.0,116,137.849806
-112.0,112,138.106911
-85.0,85,138.302171
-119.0,119,139.024394
-95.0,95,139.245833
-154.0,154,139.592922
-111.0,111,139.843942
-84.0,84,140.032612
-116.0,116,140.846855
-85.0,85,141.035685
-88.0,88,141.230436
-86.0,86,141.431799
-161.0,161,141.791848
-158.0,158,142.142695
-154.0,154,142.84157
-152.0,152,143.185602
-112.0,112,143.434804
-92.0,92,143.639549
-99.0,99,143.858658
-112.0,112,144.506714
-119.0,119,144.767574
-86.0,86,144.965178
-116.0,116,145.21917
-167.0,167,145.57659
