total_timesteps,value_loss,policy_entropy,clipfrac,serial_timesteps,time_elapsed,policy_loss,approxkl,explained_variance,fps,n_updates,ep_len_mean,ep_reward_mean
333824,0.009298209,0.039473664,0.001953125,20864,60.26620078086853,-0.0009402139,0.00014348427,0.9814856890588999,7939,1304,126.38,-126.38
334080,0.045740366,0.035191417,0.0068359375,20880,60.29871988296509,-0.0029349257,0.0006377659,0.9545370601117611,7758,1305,125.84,-125.84
334336,0.047452725,0.016063958,0.0014648438,20896,60.3319890499115,-0.0014239238,0.00023436989,0.9670169875025749,7788,1306,125.56,-125.56
334592,0.018161949,0.083749525,0.00048828125,20912,60.365153074264526,-0.00013299374,8.239533e-05,0.9911348111927509,7762,1307,125.06,-125.06
334848,0.02889207,0.034505337,0.005859375,20928,60.39845871925354,-0.00023999528,0.0004491036,0.9788905847817659,7737,1308,125.52,-125.52
335104,0.0045008063,0.06064659,0.0009765625,20944,60.43183493614197,-0.00046976085,0.00013771388,0.9942615665495396,7931,1309,125.52,-125.52
335360,0.014851516,0.0578587,0.0053710938,20960,60.464377880096436,-0.0007159754,0.00054136774,0.9766809623688459,7970,1310,125.24,-125.24
335616,0.012228767,0.02537876,0.0024414062,20976,60.49675178527832,-0.0009370268,0.00019178676,0.979973329231143,7883,1311,125.24,-125.24
335872,0.015863052,0.04308665,0.012207031,20992,60.52949666976929,-0.0027525662,0.0015256808,0.9800928849726915,7879,1312,124.67,-124.67
336128,0.05814415,0.026787125,0.0014648438,21008,60.56227493286133,-0.00064300455,0.00014858306,0.9557896926999092,8027,1313,125.01,-125.01
336384,0.16647607,0.04256727,0.0009765625,21024,60.59444189071655,-0.00025192252,8.355146e-05,0.9034167975187302,7732,1314,124.19,-124.19
336640,0.03065765,0.034589853,0.001953125,21040,60.62782287597656,-0.0008394263,0.00016824962,0.9771541729569435,7898,1315,123.56,-123.56
336896,0.022291211,0.053451836,0.009277344,21056,60.66049098968506,-0.0013260602,0.0010421134,0.9772738553583622,7909,1316,124.3,-124.3
337152,0.028173944,0.06616505,0.0,21072,60.6931209564209,-0.00018383435,2.8910454e-05,0.9293311908841133,7980,1317,124.03,-124.03
337408,0.034971792,0.03308675,0.0043945312,21088,60.725454807281494,-0.00025865494,0.00028575276,0.9463945738971233,7920,1318,124.03,-124.03
337664,0.04688789,0.029952073,0.00048828125,21104,60.75808572769165,-0.00058075454,5.893279e-05,0.9483401067554951,7912,1319,123.48,-123.48
337920,0.028122753,0.008622844,0.0,21120,60.7907190322876,0.00027417555,1.188082e-05,0.9790233094245195,7846,1320,123.94,-123.94
338176,0.01883432,0.025259577,0.0,21136,60.82360076904297,-0.00024014572,4.335252e-06,0.9824279621243477,7975,1321,123.64,-123.64
338432,0.023404093,0.020994708,0.0,21152,60.85597801208496,-4.9470924e-05,4.7578897e-06,0.982885766774416,7895,1322,123.34,-123.34
338688,0.03640978,0.043956496,0.0,21168,60.88865685462952,-8.033018e-05,3.648799e-06,0.969683488830924,8038,1323,123.39,-123.39
338944,0.01554174,0.06948089,0.0014648438,21184,60.92075276374817,-0.00049880997,0.00011703858,0.982781644910574,7889,1324,123.83,-123.83
339200,0.017282814,0.04260523,0.0,21200,60.95344686508179,-6.6729495e-05,1.6798598e-05,0.9767056088894606,7962,1325,124.25,-124.25
339456,0.037227497,0.024822708,0.0,21216,60.98583984375,5.069503e-05,2.5151633e-06,0.9571661800146103,7909,1326,124.26,-124.26
339712,0.030405112,0.037871283,0.0,21232,61.01848077774048,-4.5118155e-05,8.692048e-06,0.9571936503052711,7937,1327,123.97,-123.97
339968,0.0319574,0.02699855,0.0,21248,61.050978899002075,-1.8419581e-05,3.04991e-06,0.9666604734957218,7883,1328,123.79,-123.79
340224,0.024175275,0.019771732,0.0,21264,61.08372783660889,-2.093002e-05,1.3494364e-06,0.9796148985624313,579,1329,123.2,-123.2
340480,0.040805563,0.057921976,0.001953125,21280,61.525919914245605,-0.00069169153,0.00017732807,0.9701991491019726,7740,1330,122.87,-122.87
340736,0.046160944,0.0438575,0.0,21296,61.55926489830017,-1.1018827e-05,5.578525e-05,0.9604753889143467,8189,1331,123.28,-123.28
340992,0.04023959,0.04581236,0.0024414062,21312,61.59081792831421,-0.0015029206,0.0002903771,0.9680467620491982,7865,1332,123.39,-123.39
341248,0.05598651,0.047491748,0.0014648438,21328,61.62363386154175,-0.0004663379,0.00013802803,0.961532648652792,8038,1333,123.48,-123.48
341504,0.024273597,0.019987071,0.001953125,21344,61.655746936798096,-0.00065391033,0.00013489804,0.982981838285923,7976,1334,123.48,-123.48
341760,0.027020087,0.049180925,0.00390625,21360,61.688117027282715,-0.00050927093,0.00033681118,0.9744797181338072,7977,1335,122.84,-122.84
342016,0.037756506,0.03715384,0.001953125,21376,61.72047996520996,-0.0011327481,0.00011999969,0.9642508029937744,7762,1336,122.19,-122.19
342272,0.037602052,0.040663175,0.0014648438,21392,61.75376892089844,-0.00038581423,0.00014490593,0.9625123366713524,7940,1337,122.24,-122.24
342528,0.03728208,0.038680434,0.0034179688,21408,61.78625679016113,-0.0006059789,0.00014811274,0.9521923623979092,7940,1338,122.23,-122.23
342784,0.030280631,0.03697745,0.0063476562,21424,61.81872892379761,-0.0012755429,0.00047235296,0.9717561360448599,7902,1339,122.23,-122.23
343040,0.039683186,0.05293794,0.001953125,21440,61.85143184661865,-0.00035417348,0.00017659136,0.9669382311403751,7924,1340,122.35,-122.35
343296,0.027807385,0.03870401,0.0,21456,61.88402581214905,0.00025334058,2.2505808e-05,0.9705579001456499,7976,1341,122.36,-122.36
343552,0.04027575,0.0719489,0.0,21472,61.916358947753906,-5.7968544e-05,9.412274e-06,0.976193729788065,7973,1342,122.36,-122.36
343808,0.019260406,0.021274947,0.0034179688,21488,61.94873285293579,-0.0016130285,0.00016015652,0.9872386064380407,7815,1343,122.08,-122.08
344064,0.014183933,0.060879674,0.0,21504,61.981756925582886,-0.00027476624,4.563296e-05,0.9871010445058346,7930,1344,122.22,-122.22
344320,0.0138866,0.035824373,0.0,21520,62.01433277130127,0.0001179555,2.7974189e-05,0.9858083529397845,7869,1345,122.55,-122.55
344576,0.010918249,0.041025832,0.0,21536,62.04714894294739,-0.00021778553,1.8316536e-05,0.9846134958788753,7998,1346,122.22,-122.22
344832,0.08355527,0.047588676,0.0024414062,21552,62.07944083213806,-0.0013856316,0.00019045206,0.9272827282547951,7840,1347,122.31,-122.31
345088,0.109231256,0.020481864,0.0,21568,62.112369775772095,-0.00012637081,6.153347e-05,0.914972573518753,7813,1348,122.26,-122.26
345344,0.020417217,0.04355391,0.0,21584,62.145397901535034,8.628238e-06,2.3476492e-05,0.9839475713670254,7815,1349,122.8,-122.8
345600,0.014772846,0.03760391,0.0034179688,21600,62.178398847579956,-0.0021930367,0.0003968568,0.985346163623035,7890,1350,122.51,-122.51
345856,0.027544051,0.05817628,0.0126953125,21616,62.211127042770386,-0.0016024514,0.0010705926,0.9788164142519236,8041,1351,122.21,-122.21
346112,0.018928116,0.03198726,0.0,21632,62.2432758808136,-0.00032339012,7.976632e-05,0.9801175892353058,7910,1352,122.59,-122.59
346368,0.018274833,0.031612173,0.0,21648,62.27589392662048,-5.1538576e-05,2.0580319e-05,0.9790493790060282,7910,1353,122.99,-122.99
346624,0.01682686,0.04114423,0.001953125,21664,62.308552980422974,-0.0019310339,0.00014164206,0.987935041077435,7810,1354,123.08,-123.08
346880,0.02006502,0.020783704,0.0034179688,21680,62.34158992767334,-0.0009812023,0.0004022215,0.9802660122513771,7828,1355,123.54,-123.54
347136,0.06027739,0.05323938,0.001953125,21696,62.374600887298584,5.1720242e-05,0.00014765482,0.959601279348135,7769,1356,122.91,-122.91
347392,0.0087792175,0.028628081,0.0,21712,62.407824754714966,-5.178002e-05,2.354424e-06,0.9921932532452047,7772,1357,122.95,-122.95
347648,0.018183753,0.043245934,0.0034179688,21728,62.44106698036194,-0.001585641,0.0002411916,0.9853007150813937,7857,1358,122.65,-122.65
347904,0.022534557,0.0370708,0.0068359375,21744,62.473928928375244,-0.0026596256,0.0010496434,0.9755365010350943,7891,1359,123.18,-123.18
348160,0.023370856,0.025484651,0.0068359375,21760,62.50664973258972,-0.0017509754,0.0006269486,0.9719159565865993,7981,1360,123.19,-123.19
348416,0.026626708,0.039063614,0.0029296875,21776,62.538986921310425,-0.00050554506,0.00022407284,0.9771681241691113,7957,1361,123.27,-123.27
348672,0.029308349,0.029695105,0.0126953125,21792,62.57144379615784,-0.0018464079,0.0014152523,0.9792611319571733,7687,1362,123.26,-123.26
348928,0.024040066,0.06393185,0.00048828125,21808,62.605063915252686,-0.0005054925,0.00010797282,0.9797014873474836,7890,1363,123.7,-123.7
349184,0.01672649,0.047741465,0.0043945312,21824,62.63776206970215,-0.0008198301,0.00024108388,0.978310976177454,8096,1364,123.36,-123.36
349440,0.018247103,0.07029566,0.0063476562,21840,62.66965985298157,-0.002356241,0.00033618766,0.979761054739356,7968,1365,123.01,-123.01
349696,0.01714174,0.022533664,0.008300781,21856,62.70205783843994,-0.00021189376,0.00063313206,0.9831639137119055,7913,1366,123.02,-123.02
349952,0.02803276,0.046735592,0.0029296875,21872,62.7346670627594,-0.00055568514,0.00016043402,0.975362591445446,7853,1367,123.01,-123.01
350208,0.024905492,0.041579526,0.0,21888,62.76751375198364,3.7962804e-05,1.0495873e-05,0.9791006725281477,558,1368,122.61,-122.61
350464,0.014117731,0.03823165,0.0,21904,63.22584795951843,-0.0009595953,4.5907374e-05,0.9898493811488152,7713,1369,122.61,-122.61
350720,0.0361593,0.05805208,0.009277344,21920,63.25931191444397,-0.00017224014,0.0006501253,0.9562896266579628,7980,1370,121.95,-121.95
350976,0.020410012,0.039512537,0.0,21936,63.29164171218872,-0.0004100838,4.4169145e-05,0.9659516587853432,8062,1371,121.95,-121.95
351232,0.02052997,0.04274853,0.0,21952,63.323668003082275,0.00010750984,4.008798e-05,0.974066823720932,7864,1372,121.95,-121.95
351488,0.03255325,0.0352484,0.00048828125,21968,63.356536865234375,-0.00028774573,7.5741e-05,0.9700055960565805,7753,1373,121.33,-121.33
351744,0.02325704,0.050687537,0.0014648438,21984,63.389837980270386,-0.00038361922,0.000120173034,0.9812921639531851,7946,1374,121.76,-121.76
352000,0.03315653,0.029494861,0.0014648438,22000,63.42232799530029,-0.0004891502,9.895429e-05,0.9771510288119316,7824,1375,121.32,-121.32
