#{"t_start": 1601387504.694955, "env_id": null}
r,l,t
-137.0,137,48.874857
-135.0,135,49.147332
-138.0,138,49.883771
-143.0,143,50.197517
-139.0,139,50.498877
-141.0,141,50.801512
-137.0,137,51.552859
-138.0,138,51.844417
-136.0,136,52.130067
-145.0,145,52.425656
-139.0,139,52.712547
-144.0,144,53.473983
-146.0,146,53.770143
-141.0,141,54.055404
-142.0,142,54.363492
-139.0,139,55.174119
-149.0,149,55.504053
-136.0,136,55.801684
-134.0,134,56.072376
-146.0,146,56.831476
-141.0,141,57.16159
-140.0,140,57.461745
-142.0,142,57.758656
-134.0,134,58.051923
-107.0,107,58.718541
-139.0,139,59.017137
-146.0,146,59.346672
-146.0,146,59.653382
-139.0,139,59.933877
-146.0,146,60.667634
-110.0,110,60.881575
-112.0,112,61.111861
-111.0,111,61.339147
-110.0,110,61.564391
-112.0,112,62.201804
-112.0,112,62.430644
-111.0,111,62.656973
-110.0,110,62.883608
-112.0,112,63.113823
-113.0,113,63.769252
-109.0,109,63.995005
-113.0,113,64.225468
-110.0,110,64.453892
-110.0,110,64.68038
-111.0,111,64.908472
-111.0,111,65.547271
-110.0,110,65.77288
-143.0,143,66.05469
-146.0,146,66.367178
-111.0,111,66.595251
-111.0,111,67.215643
-148.0,148,67.548652
-149.0,149,67.911348
-147.0,147,68.221908
-113.0,113,68.454995
-112.0,112,69.155571
-112.0,112,69.389938
-160.0,160,69.717499
-110.0,110,69.946793
-115.0,115,70.181129
-112.0,112,70.779271
-111.0,111,71.010408
-114.0,114,71.242891
-114.0,114,71.489158
-84.0,84,71.657724
-112.0,112,71.896297
-150.0,150,72.579806
-159.0,159,72.906147
-112.0,112,73.1512
-114.0,114,73.392942
-86.0,86,73.582889
-92.0,92,74.14295
-113.0,113,74.383587
-164.0,164,74.757553
-85.0,85,74.932282
-111.0,111,75.158173
-114.0,114,75.833942
-157.0,157,76.180164
-157.0,157,76.513933
-146.0,146,76.823424
-115.0,115,77.070819
-83.0,83,77.679452
-113.0,113,77.956067
-113.0,113,78.205709
-166.0,166,78.576268
-115.0,115,78.816793
-115.0,115,79.466533
-117.0,117,79.714957
-115.0,115,79.973825
-181.0,181,80.378569
-111.0,111,80.621088
-116.0,116,81.349955
-154.0,154,81.719928
-115.0,115,81.986364
-118.0,118,82.262363
-114.0,114,82.52219
-117.0,117,83.231145
-113.0,113,83.487492
-111.0,111,83.742575
-116.0,116,84.006997
-113.0,113,84.261903
-115.0,115,84.98177
-117.0,117,85.263122
-117.0,117,85.582975
-115.0,115,85.908104
-90.0,90,86.121426
-149.0,149,86.460317
-112.0,112,87.129252
-112.0,112,87.390576
-156.0,156,87.750595
-85.0,85,87.939963
-115.0,115,88.195098
-115.0,115,88.934959
-151.0,151,89.293208
-112.0,112,89.563692
-115.0,115,89.832013
-151.0,151,90.187525
-161.0,161,91.058081
-110.0,110,91.316977
-110.0,110,91.577178
-115.0,115,91.837712
-112.0,112,92.094187
-113.0,113,92.837424
-112.0,112,93.097112
-115.0,115,93.370601
-87.0,87,93.560619
-84.0,84,93.745031
-151.0,151,94.083885
-113.0,113,94.820954
-111.0,111,95.074508
-84.0,84,95.256179
-112.0,112,95.51087
-115.0,115,95.766981
-114.0,114,96.020764
-85.0,85,96.65628
-88.0,88,96.846007
-112.0,112,97.099277
-83.0,83,97.283261
-114.0,114,97.534912
-112.0,112,97.784252
-118.0,118,98.519536
-114.0,114,98.769961
-88.0,88,98.963559
-86.0,86,99.162541
-88.0,88,99.355488
-85.0,85,99.5531
-84.0,84,99.736468
-154.0,154,100.470122
-111.0,111,100.704208
-114.0,114,100.968822
-86.0,86,101.154731
-84.0,84,101.338707
-113.0,113,101.994837
-111.0,111,102.240188
-116.0,116,102.496837
-113.0,113,102.760062
-118.0,118,103.02107
-93.0,93,103.229513
-85.0,85,103.852428
-112.0,112,104.102716
-117.0,117,104.362986
-112.0,112,104.612457
-118.0,118,104.881846
-158.0,158,105.630191
-115.0,115,105.886903
-92.0,92,106.101635
-85.0,85,106.290385
-153.0,153,106.632098
-91.0,91,106.836291
-173.0,173,107.699392
-150.0,150,108.038319
-118.0,118,108.311644
-174.0,174,108.711215
-89.0,89,109.382641
-97.0,97,109.598827
-87.0,87,109.803118
-111.0,111,110.054846
-119.0,119,110.316053
-118.0,118,110.574096
-86.0,86,111.195977
-163.0,163,111.560831
-114.0,114,111.815604
-113.0,113,112.074077
-114.0,114,112.334923
-159.0,159,113.088793
-154.0,154,113.439496
-117.0,117,113.700501
-114.0,114,113.957616
-115.0,115,114.213632
-117.0,117,115.003687
-174.0,174,115.398191
-111.0,111,115.649496
-88.0,88,115.840317
-116.0,116,116.100359
-160.0,160,116.911807
-113.0,113,117.163633
-158.0,158,117.517878
-118.0,118,117.78474
-87.0,87,117.973948
-117.0,117,118.689994
-114.0,114,118.94186
-112.0,112,119.190734
-117.0,117,119.462067
-87.0,87,119.648829
-115.0,115,119.884949
-113.0,113,120.512576
-115.0,115,120.778314
-83.0,83,120.959792
-84.0,84,121.142958
-110.0,110,121.39021
-113.0,113,121.639948
-115.0,115,122.290521
-111.0,111,122.537592
-86.0,86,122.73428
-115.0,115,122.98726
-85.0,85,123.170343
-156.0,156,123.995099
-159.0,159,124.347994
-113.0,113,124.596119
-152.0,152,124.92778
-111.0,111,125.175345
-157.0,157,125.991053
-166.0,166,126.363863
-85.0,85,126.561898
-112.0,112,126.819488
-111.0,111,127.073425
-88.0,88,127.706562
-173.0,173,128.099579
-149.0,149,128.439333
-115.0,115,128.696451
-111.0,111,128.952869
-114.0,114,129.641795
-112.0,112,129.899715
-113.0,113,130.15726
-87.0,87,130.351528
-115.0,115,130.608997
-112.0,112,130.86415
-114.0,114,131.575364
-116.0,116,131.853281
-112.0,112,132.11445
-116.0,116,132.379325
-112.0,112,132.626456
-113.0,113,133.273743
-113.0,113,133.527373
-85.0,85,133.716035
-112.0,112,133.970199
-115.0,115,134.227899
-118.0,118,134.503378
-112.0,112,135.165673
-114.0,114,135.425312
-165.0,165,135.804347
-114.0,114,136.079501
-113.0,113,136.340015
-113.0,113,137.037978
-118.0,118,137.304849
-112.0,112,137.565293
-117.0,117,137.833049
-114.0,114,138.095402
-119.0,119,138.383958
-85.0,85,139.011368
-112.0,112,139.270933
-113.0,113,139.530551
-156.0,156,139.888221
-167.0,167,140.801851
-119.0,119,141.084263
-161.0,161,141.444966
-85.0,85,141.632662
-153.0,153,141.977434
-119.0,119,142.595903
-118.0,118,142.87029
-117.0,117,143.12533
-115.0,115,143.378534
-112.0,112,143.626064
-164.0,164,144.387301
-90.0,90,144.592495
-113.0,113,144.844627
-88.0,88,145.032065
-112.0,112,145.281461
-100.0,100,145.510736
